	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
404	0.0	0.1191787	0.599304	0.2689687	0.06205369999999999	0.6567845999999999	0.5003436	0.21095010000000003	0.5987752	0.6499744000000001	0.5905239999999999	3
405	5.0	0.0724046	0.5773541	0.23904360000000002	0.1315859	0.6094371999999999	0.48725820000000003	0.11488239999999998	0.5788073	0.7277715	0.6278066999999999	3
406	10.0	0.0644447	0.5884368000000001	0.2778375	0.1478477	0.6247515	0.523872	0.15697270000000002	0.6713051999999999	0.6011333999999999	0.560612	3
407	15.0	0.0821906	0.7588459	0.2116448	0.08869910000000002	0.6218618	0.49461450000000007	0.12314870000000001	0.5619571	0.7262930000000001	0.5752844	3
408	20.0	0.09277	0.5533699000000001	0.14667879999999997	0.09358949999999999	0.5871768	0.4316308	0.1152424	0.6619109000000001	0.6445543	0.589825	3
409	25.0	0.0900087	0.5355302	0.1784448	0.0703947	0.6955888000000001	0.4857897	0.11480439999999999	0.5450389	0.7310767	0.4696156	3
410	30.0	0.0991174	0.5415908	0.1738607	0.0853572	0.613169	0.4410357	0.1450618	0.5770366	0.7511149	0.5143652	3
411	35.0	0.10291099999999999	0.7791675	0.1949256	0.0640808	0.5645029	0.5379235	0.1599596	0.5510712	0.7257177	0.53633	3
412	40.0	0.09617339999999999	0.5471686	0.139487	0.0949171	0.6127925000000001	0.4807536	0.1694579	0.6233553000000001	0.6946673000000001	0.4846701	3
413	45.0	0.0819095	0.528829	0.1884828	0.09535	0.6643821	0.4380772	0.1370455	0.6246686	0.8064434	0.4163165	3
414	50.0	0.0958553	0.5804725000000001	0.1377868	0.09844299999999999	0.619166	0.4739854	0.1662762	0.6575257	0.6578609999999999	0.4632713	3
415	55.0	0.051909300000000005	0.6333675	0.13546889999999998	0.1324303	0.5684259	0.4534786	0.1111511	0.5670042	0.7634063	0.38693920000000004	3
416	60.0	0.0860727	0.6215921	0.11921880000000001	0.0677751	0.6131251999999999	0.43082079999999995	0.1318304	0.6588086999999999	0.6029251999999999	0.3903678	3
417	65.0	0.0862752	0.7359538	0.1463803	0.1076193	0.7036536999999999	0.454428	0.17839370000000002	0.5629124	0.636069	0.4877443	3
418	70.0	0.10234800000000001	0.6265470999999999	0.0904627	0.0554944	0.6881716999999999	0.5737538000000001	0.16278570000000003	0.4941125	0.6579726	0.43971640000000006	3
419	75.0	0.0863961	0.5981831999999999	0.1097173	0.1227205	0.6042522	0.40559140000000005	0.2736128	0.6963497	0.5771215999999999	0.36551809999999996	3
420	80.0	0.09117130000000001	0.5980699	0.12743569999999999	0.0725216	0.6618506	0.473721	0.1677932	0.5197127	0.5249365	0.40998599999999996	3
421	85.0	0.07956110000000001	0.7516560999999999	0.0749334	0.0874662	0.5975946999999999	0.5070728	0.18779479999999998	0.6075908	0.6362183000000001	0.3964919	3
