	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
0	0.0	0.1132872	0.6300241999999999	0.24911889999999998	0.0513928	0.6098473000000001	0.3674568	0.17831170000000002	0.7054804	0.7294319	0.7338412	1
1	5.0	0.042931199999999996	0.5776873	0.17866110000000002	0.06430330000000001	0.6863334	0.5386687	0.14841020000000002	0.5822255000000001	0.5339869	0.7303584	1
2	10.0	0.0844829	0.6172816	0.2241818	0.0848367	0.6773075	0.5966116	0.1434095	0.6132114000000001	0.5965103	0.5608455	1
3	15.0	0.058016099999999994	0.6589623	0.2285291	0.09928830000000001	0.7055535	0.551261	0.1599725	0.5168199	0.5618974	0.4777425	1
4	20.0	0.071381	0.6629393	0.21491079999999999	0.0956429	0.7960125	0.5211286	0.21778699999999998	0.5211438	0.5488516	0.4347263	1
5	25.0	0.0760448	0.773652	0.1752205	0.062737	0.7022448	0.4790612	0.1770119	0.4439929	0.6656434	0.3714365	1
6	30.0	0.053007900000000004	0.7189643	0.22960999999999998	0.1269089	0.6941986	0.49065329999999996	0.16158	0.4544607	0.6112541	0.3431467	1
7	35.0	0.064317	0.6551146999999999	0.22808850000000003	0.0484156	0.7084986999999999	0.49821409999999994	0.1401749	0.4309226	0.5935973000000001	0.31624359999999996	1
8	40.0	0.048837900000000004	0.668654	0.268022	0.0500655	0.7335166999999999	0.489788	0.1633124	0.4027897	0.5321979	0.2539529	1
9	45.0	0.0676936	0.5984371999999999	0.2193645	0.1053856	0.7366196999999999	0.4450849	0.1455418	0.47142959999999995	0.6310134	0.2512837	1
10	50.0	0.16723410000000002	0.5982381	0.2288373	0.056954	0.6309691999999999	0.4851067	0.14221810000000001	0.36211350000000003	0.5517112	0.1999437	1
11	55.0	0.0792673	0.5946953	0.2012255	0.0517602	0.6712745	0.3991296	0.2120986	0.3289631	0.6811871	0.2149984	1
12	60.0	0.0774766	0.7032628000000001	0.18692379999999997	0.08534910000000001	0.7022176	0.39364390000000005	0.2082752	0.3095527	0.6304605999999999	0.1659153	1
13	65.0	0.048201	0.7667814000000001	0.266804	0.10121269999999999	0.7443073	0.4791715999999999	0.2007425	0.3473027	0.7345007	0.1871662	1
14	70.0	0.069087	0.6211919	0.1934101	0.0685396	0.7230491	0.5009912000000001	0.2192078	0.43729709999999994	0.5878083000000001	0.14373260000000002	1
15	75.0	0.08225299999999999	0.7826358	0.21988760000000002	0.11943150000000001	0.6975123000000001	0.5301166	0.26647109999999996	0.2995428	0.6395506	0.15040250000000002	1
