	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
606	0.0	0.0941959	0.6524286	0.2532382	0.1004177	0.6272899000000001	0.47533909999999996	0.16648410000000002	0.5842795000000001	0.5366510999999999	0.6428222	4
607	5.0	0.038736	0.636683	0.22726639999999998	0.10599280000000001	0.7298736	0.5003189	0.1348705	0.6072142	0.5538805	0.747276	4
608	10.0	0.0638306	0.683187	0.21564819999999998	0.1284005	0.5724146999999999	0.4936939	0.1537033	0.5893431	0.7454715999999999	0.6449275999999999	4
609	15.0	0.072367	0.5843925999999999	0.184693	0.136072	0.7319745	0.4417574000000001	0.18141870000000002	0.5588295	0.6494022	0.6335901999999999	4
610	20.0	0.0901985	0.6188183	0.17012020000000003	0.17281359999999998	0.6685444	0.3907938	0.1315328	0.6255642	0.6484812	0.5445335	4
611	25.0	0.1016855	0.7133289	0.1492297	0.2012948	0.6918869000000001	0.4432598	0.0981064	0.6863273	0.5447601	0.6128019	4
612	30.0	0.13043079999999999	0.5629276	0.16726670000000002	0.208578	0.7212746	0.3593499	0.1157924	0.6229781	0.5863493000000001	0.6325755	4
613	35.0	0.10292470000000001	0.6549297	0.11430539999999999	0.2604109	0.6238155	0.3758273	0.0971852	0.570399	0.4654812	0.6356871999999999	4
614	40.0	0.052222300000000006	0.6073561	0.1003177	0.235631	0.5972818	0.4841025	0.0823296	0.6813545	0.3945967	0.5563118	4
615	45.0	0.0388402	0.6230165	0.1281805	0.27115659999999997	0.7355474	0.5474108	0.09089	0.5577810000000001	0.5601031	0.7343696	4
616	50.0	0.08407410000000001	0.6738739	0.13383929999999997	0.2895225	0.5958538000000001	0.5181418	0.0738075	0.6449364000000001	0.47601809999999994	0.5674895000000001	4
617	55.0	0.046396	0.5958880999999999	0.1253438	0.27567070000000005	0.6971906999999999	0.4756723	0.1138594	0.6000187	0.4143214	0.7396195	4
618	60.0	0.0714794	0.5957104	0.1398769	0.3010605	0.7866324	0.46014160000000004	0.0742409	0.7140920000000001	0.3864617	0.7857574	4
619	65.0	0.054725300000000004	0.7054176999999999	0.1221016	0.4111683	0.5787495	0.4481731	0.054605499999999994	0.6658430999999999	0.3825353	0.5705578	4
620	70.0	0.0917483	0.611594	0.08068689999999999	0.3222711	0.5521215	0.4777401	0.067881	0.5658316	0.3445199	0.6508835999999999	4
621	75.0	0.07324960000000001	0.6242871999999999	0.07266449999999999	0.27976599999999996	0.7365421999999999	0.3388448	0.0507064	0.7450566999999999	0.3988488	0.6928366	4
622	80.0	0.055823300000000006	0.6295527	0.0857316	0.3779276	0.652688	0.46711220000000003	0.0530899	0.6116083000000001	0.4173673	0.7959421999999999	4
623	85.0	0.0537163	0.6284489999999999	0.08035419999999999	0.3349678	0.5870529000000001	0.3647433	0.0649448	0.6008933000000001	0.349326	0.6012951	4
624	90.0	0.041963	0.7135975	0.0870708	0.29748179999999996	0.6225881999999999	0.4110513	0.0235162	0.7044219	0.3800615	0.6262651	4
625	95.0	0.0734916	0.6773066	0.0561261	0.35020959999999995	0.6589126999999999	0.39447009999999993	0.054170800000000005	0.5755066	0.32928270000000004	0.5749519000000001	4
626	100.0	0.05811669999999999	0.6081884	0.09923910000000001	0.35881979999999997	0.6222878000000001	0.34964459999999997	0.0538438	0.6044961999999999	0.3740377	0.6638419	4
627	105.0	0.046423400000000004	0.6657823	0.0793659	0.4075503	0.6384126	0.3935752	0.0716964	0.5602286	0.3298915	0.6230659000000001	4
628	110.0	0.039887	0.6292273	0.0694307	0.4099626	0.5732411000000001	0.3201352	0.049362	0.7036299	0.31113029999999997	0.7766323	4
629	115.0	0.0640701	0.585252	0.037627999999999995	0.3789973	0.6476703	0.291756	0.0340017	0.6567644	0.3620718	0.7656506	4
630	120.0	0.0587707	0.6728001	0.0671765	0.394393	0.7615505	0.30276790000000003	0.041179	0.6507114	0.3545022	0.6729223000000001	4
631	125.0	0.051575699999999995	0.7161109	0.06442959999999999	0.33417859999999994	0.7601878000000001	0.23297240000000002	0.0343786	0.6648036	0.47339799999999993	0.6120903	4
632	130.0	0.0847313	0.6533842	0.05423150000000001	0.30542620000000004	0.6628696	0.2410835	0.048753500000000005	0.6113466999999999	0.3783091	0.5993377	4
633	135.0	0.0909982	0.5849185	0.049951300000000004	0.4217473	0.6485326	0.2425987	0.0436015	0.6462508000000001	0.4670959	0.7128807	4
634	140.0	0.05466669999999999	0.733611	0.0338026	0.4028446	0.6729813	0.24035979999999998	0.0357652	0.7462565	0.440687	0.7028914	4
635	145.0	0.0787807	0.6460196	0.0303101	0.44626689999999997	0.5191797	0.17404229999999998	0.024746999999999998	0.6553956	0.5256664000000001	0.6735102	4
636	150.0	0.06713839999999999	0.6664778	0.060493399999999996	0.3720217	0.5804630000000001	0.21677159999999998	0.0199728	0.6801520000000001	0.42809040000000004	0.7520614000000001	4
637	155.0	0.0797122	0.7364205	0.0631871	0.42868019999999996	0.672287	0.2201969	0.0426285	0.5965682	0.4049062	0.7173622	4
638	160.0	0.06326559999999999	0.6784854	0.0583408	0.4074889	0.5820366	0.1769859	0.03523830000000001	0.6008941	0.3830894	0.6829401999999999	4
639	165.0	0.0777692	0.741491	0.0713099	0.4463197	0.5676265	0.2050655	0.029771199999999998	0.684139	0.44828190000000007	0.5902433000000001	4
640	170.0	0.09574260000000001	0.6218189000000001	0.0728742	0.4520499	0.6145651999999999	0.159478	0.0338836	0.5923653	0.37985690000000005	0.8327841	4
641	175.0	0.093185	0.6729769	0.0494751	0.39385490000000006	0.6729633	0.189844	0.0255708	0.6682598000000001	0.4492753	0.7116148	4
642	180.0	0.08718510000000002	0.5642401	0.033982599999999995	0.45918400000000004	0.5302913	0.1836448	0.07100210000000001	0.5559029999999999	0.39326550000000005	0.7208294	4
643	185.0	0.0617034	0.7630218000000001	0.0576077	0.5245798	0.5722811999999999	0.15570920000000002	0.0273223	0.6205078	0.4085891	0.6448614	4
644	190.0	0.0663854	0.6201013000000001	0.030325400000000002	0.4796602	0.5770714	0.138506	0.026789	0.5069292999999999	0.3454115	0.6694684000000001	4
645	195.0	0.052412	0.5980807	0.0356401	0.45619149999999997	0.5376333999999999	0.1265587	0.029981	0.6218096	0.41710879999999995	0.6558609999999999	4
646	200.0	0.1438066	0.483465	0.0288259	0.45955859999999993	0.7029489000000001	0.1126989	0.0201591	0.5698797	0.4118164000000001	0.635969	4
647	205.0	0.11096680000000002	0.5872748000000001	0.0506703	0.42731260000000004	0.7276576	0.1405678	0.035327300000000006	0.5631465999999999	0.3902408	0.6666411999999999	4
648	210.0	0.09235560000000001	0.5319901	0.0399157	0.37384520000000004	0.6174305999999999	0.1216003	0.0589818	0.5455753000000001	0.3256865	0.6467098000000001	4
649	215.0	0.10020499999999999	0.5549419	0.0445457	0.42024259999999997	0.5672935	0.10382069999999999	0.0697546	0.6802501999999999	0.3437018	0.6726321	4
650	220.0	0.0915659	0.5322769	0.0492565	0.4116675	0.5550430000000001	0.11533980000000002	0.043205099999999996	0.6860013	0.4220207	0.7018847	4
651	225.0	0.0751093	0.6202858	0.0371737	0.4544759	0.5552974	0.0688317	0.046404400000000005	0.6880228	0.34861179999999997	0.5255012	4
652	230.0	0.09574010000000001	0.585229	0.057051099999999993	0.4316862	0.7290778	0.1177112	0.041883	0.6960701	0.4149661	0.5884701	4
653	235.0	0.049047	0.5410741	0.0424906	0.3809355	0.6498401999999999	0.0885258	0.021103599999999997	0.6031930999999999	0.4203964	0.5938531	4
654	240.0	0.07110839999999999	0.6110148	0.0583558	0.46482749999999995	0.6136986999999999	0.08823049999999999	0.0183201	0.5471159000000001	0.3736804	0.5752758000000001	4
655	245.0	0.046399	0.5763378	0.10006799999999999	0.4942674	0.6309123999999999	0.055005099999999994	0.0481326	0.6162181999999999	0.38769380000000003	0.6545095000000001	4
656	250.0	0.0901716	0.6619334	0.0421479	0.39336609999999994	0.7135728	0.0848022	0.0218843	0.7109899000000001	0.39368190000000003	0.6244972	4
657	255.0	0.05610830000000001	0.6975284	0.0640396	0.4970361	0.6865104000000001	0.1022557	0.0272634	0.7593794	0.4000356	0.6367248999999999	4
658	260.0	0.08667689999999999	0.7036314	0.0282257	0.43816720000000003	0.7529666	0.0556202	0.0343111	0.7183215000000001	0.397911	0.5943068	4
659	265.0	0.07695930000000001	0.5684876	0.07586280000000001	0.4909199000000001	0.6001109	0.053748199999999996	0.0322064	0.7191557	0.39646620000000005	0.6601053000000001	4
660	270.0	0.08483510000000001	0.6586602	0.0562101	0.4450313	0.6615491	0.06081990000000001	0.05915700000000001	0.6377632	0.3568495	0.6412281999999999	4
661	275.0	0.09599400000000001	0.599969	0.0514938	0.40576100000000004	0.6234243	0.0583933	0.0231446	0.5563178000000001	0.3673284	0.5664577	4
662	280.0	0.05526609999999999	0.6969724	0.03907290000000001	0.46762380000000003	0.6723581999999999	0.0617235	0.024424400000000002	0.6819424	0.30666859999999996	0.5400746999999999	4
663	285.0	0.08729289999999999	0.5558178	0.0582192	0.46610799999999997	0.6911655	0.0947479	0.026994099999999997	0.5816531	0.3472485	0.6026845999999999	4
664	290.0	0.06340180000000001	0.6773904000000001	0.0331717	0.3991287	0.7197416999999999	0.0769087	0.030171899999999998	0.6669196	0.3119565	0.5549715000000001	4
665	295.0	0.057795400000000004	0.6597515	0.05869919999999999	0.43555649999999996	0.7061188	0.0490731	0.0286642	0.6363877	0.3666124	0.5379074	4
666	300.0	0.0422063	0.6817899000000001	0.056907799999999995	0.43365699999999996	0.6727766	0.06312430000000001	0.034806699999999996	0.5712348	0.42175450000000003	0.6007923000000001	4
667	305.0	0.06362659999999999	0.6723061	0.0573418	0.32258509999999996	0.6527427	0.0825005	0.0241553	0.6112265	0.3223614	0.5522050000000001	4
668	310.0	0.0876548	0.7455987	0.0372474	0.34473000000000004	0.6508104	0.0930952	0.0386444	0.6714078	0.3625103	0.7681531	4
669	315.0	0.044602300000000004	0.6365545	0.0508314	0.4395077	0.594769	0.090237	0.0338661	0.5740699	0.4086823	0.6898621	4
670	320.0	0.0651456	0.6493399000000001	0.0467722	0.478959	0.7007734	0.0812556	0.0412407	0.7223139000000001	0.4303883	0.6483038000000001	4
671	325.0	0.0448603	0.57217	0.0640203	0.38412290000000004	0.5927286	0.0482695	0.0190795	0.6280604999999999	0.32938190000000006	0.5394587	4
672	330.0	0.059968799999999996	0.6928755	0.040919800000000006	0.4706153	0.6529943	0.0472754	0.0504087	0.6484276999999999	0.3340438	0.6065134	4
673	335.0	0.07764700000000001	0.7241609999999999	0.081091	0.5248469	0.5550389	0.0372172	0.06715410000000001	0.5512429	0.4185789000000001	0.5572573000000001	4
674	340.0	0.05511749999999999	0.6384563	0.0223138	0.4498066	0.6446476999999999	0.07191499999999999	0.029706299999999998	0.4527145	0.39515959999999994	0.652034	4
675	345.0	0.070475	0.5543654	0.033493699999999994	0.46123149999999996	0.6115288000000001	0.0381077	0.0736909	0.6889026	0.4009298	0.7498236	4
676	350.0	0.0831366	0.5737121000000001	0.0719953	0.37444720000000004	0.6442401999999999	0.0533453	0.0293368	0.4981835	0.3481959	0.6243880999999999	4
677	355.0	0.0532366	0.5569784999999999	0.033424800000000005	0.36757740000000005	0.6064873000000001	0.0416715	0.046064999999999995	0.7141041	0.48701859999999997	0.6332477	4
678	360.0	0.0705189	0.6338344	0.0364412	0.3775133	0.6528041	0.042905599999999995	0.0243287	0.5396088000000001	0.5099788	0.5938859999999999	4
679	365.0	0.0577283	0.6560284000000001	0.028188	0.3768681	0.6037683	0.0345231	0.023075400000000003	0.6577915	0.4664594	0.611683	4
680	370.0	0.0903229	0.6369727	0.029222	0.40855440000000004	0.6982822	0.0732934	0.043449	0.662567	0.4087409	0.5330773	4
681	375.0	0.0466948	0.6574399999999999	0.0368346	0.49532070000000006	0.6505692	0.040843199999999996	0.0467476	0.6464382	0.42912970000000006	0.5880989000000001	4
682	380.0	0.0713779	0.7059245	0.0578992	0.4772501	0.7053819	0.0268437	0.0385669	0.7264928	0.3615297	0.6210994000000001	4
683	385.0	0.0587006	0.7112661	0.042912599999999995	0.4911317	0.6423864	0.025641700000000003	0.036880699999999995	0.6509075	0.373492	0.4988282	4
684	390.0	0.0744878	0.6250747	0.030329200000000004	0.5790401999999999	0.6511143	0.0170033	0.0301805	0.6303545	0.3804617	0.6480196999999999	4
685	395.0	0.07168789999999998	0.6568383000000001	0.0353491	0.4523195	0.6345324999999999	0.0146461	0.0174792	0.6260955	0.4560139	0.5756766999999999	4
686	400.0	0.048287000000000004	0.7122934	0.0392289	0.44937730000000004	0.6060075	0.026561400000000002	0.0662304	0.6266166	0.41464470000000003	0.6511838000000001	4
687	405.0	0.053811300000000006	0.6934084	0.0287257	0.47068909999999997	0.6593316	0.0264473	0.0208517	0.6322171999999999	0.3794998	0.6447890000000001	4
688	410.0	0.045517699999999994	0.612941	0.029379200000000005	0.4573725	0.690474	0.0176762	0.0245305	0.6938701999999999	0.37368609999999997	0.6867477	4
689	415.0	0.0779779	0.5074333	0.031183199999999998	0.5350965999999999	0.6676845	0.0252649	0.047662	0.6508630999999999	0.4420616	0.729089	4
