	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
1818	0.0	0.10848	0.6235534	0.3213591	0.0817615	0.7829859	0.44923379999999996	0.1904911	0.6604852	0.679655	0.5989097	10
1819	5.0	0.049890699999999996	0.7337179	0.2566875	0.06468099999999999	0.5836471999999999	0.37142929999999996	0.169675	0.5562456	0.5470441	0.6976631999999999	10
1820	10.0	0.0704318	0.6582481	0.1780995	0.08338	0.6029351	0.48586270000000004	0.2091274	0.6850879	0.6852486	0.5226029999999999	10
1821	15.0	0.0574604	0.6907314999999999	0.1971767	0.0620759	0.5660093	0.47394250000000004	0.19204079999999998	0.5501861	0.6386658000000001	0.6042325	10
1822	20.0	0.06530269999999999	0.761746	0.2095823	0.1010573	0.5584818	0.4389192	0.1668576	0.46497089999999996	0.5789398	0.6873176999999999	10
1823	25.0	0.0541122	0.7324433000000001	0.26751220000000003	0.12420239999999999	0.4431553	0.3722867	0.1899731	0.4842095	0.6978396	0.6446073	10
1824	30.0	0.044717	0.6233633000000001	0.29366729999999996	0.066859	0.5223942	0.5083158	0.1778902	0.49603800000000003	0.6308464	0.5382663000000001	10
1825	35.0	0.0323073	0.5404893	0.21875450000000002	0.0618765	0.6766705	0.49473409999999995	0.14594079999999998	0.46242910000000004	0.6958529	0.6413848000000001	10
1826	40.0	0.030123200000000003	0.7143602	0.29679479999999997	0.10680330000000002	0.588407	0.4274135	0.1799957	0.5299670999999999	0.5424738	0.690379	10
1827	45.0	0.029387299999999998	0.704054	0.23065820000000004	0.0506236	0.707439	0.47694	0.1051068	0.3442976	0.6007425000000001	0.6737723000000001	10
1828	50.0	0.0360518	0.6827734999999999	0.26464299999999996	0.1092175	0.656876	0.49883240000000006	0.1859492	0.4112581	0.5962791999999999	0.6375239	10
1829	55.0	0.036284500000000004	0.5390816999999999	0.17746189999999998	0.0941216	0.552771	0.5018473	0.1528842	0.4586361	0.6593916999999999	0.7298886	10
1830	60.0	0.0111133	0.6815074000000001	0.2761646	0.08869260000000001	0.5340661	0.432291	0.1733676	0.3692842	0.6592621	0.5729181999999999	10
1831	65.0	0.0296084	0.7749288000000001	0.3038171	0.0908386	0.6401456999999999	0.48475959999999996	0.1375233	0.44235559999999996	0.6038031	0.5827749	10
1832	70.0	0.022267500000000003	0.5243204	0.298543	0.08342519999999999	0.5573887	0.5086815	0.183407	0.3832567	0.51025	0.6377198000000001	10
1833	75.0	0.010814399999999998	0.5921861999999999	0.2234074	0.1783313	0.6378003000000001	0.4750376	0.1758471	0.503909	0.6093816999999999	0.7001166999999999	10
1834	80.0	0.0070242	0.6355466999999999	0.1898818	0.1106838	0.5730979	0.4210044	0.1644455	0.43432079999999995	0.6732800999999999	0.7713941999999999	10
1835	85.0	0.025514500000000002	0.6452524000000001	0.2254274	0.0991184	0.6110507	0.5403366999999999	0.1574918	0.5489104	0.5413858	0.6887346999999999	10
1836	90.0	0.007581999999999999	0.6141933	0.2809182	0.0840625	0.7081898	0.5718352	0.1709436	0.40163730000000003	0.6319224	0.6618504	10
1837	95.0	0.009487299999999999	0.6507965	0.20554120000000003	0.12058350000000001	0.6263039	0.4564415	0.21535429999999997	0.4668085	0.6533781999999999	0.8098331999999999	10
1838	100.0	0.0037488	0.6214165	0.20893270000000003	0.1144222	0.6831884	0.493068	0.19758	0.4172633	0.5324764	0.7587359	10
1839	105.0	0.0412379	0.7249215999999999	0.2016585	0.1421652	0.6333459	0.49530799999999997	0.1716496	0.5372159000000001	0.6734036	0.7333354000000001	10
1840	110.0	0.0032762	0.5441357	0.21769960000000002	0.1398366	0.6604316	0.4588642	0.1757059	0.4783705	0.6361720999999999	0.6235655	10
1841	115.0	0.0086324	0.5713672	0.2509597	0.1271339	0.7075168000000001	0.4562419	0.1596424	0.42803599999999997	0.692527	0.7396656	10
1842	120.0	0.0071189999999999995	0.5828833000000001	0.1907512	0.1461588	0.641093	0.4229986	0.1683033	0.4305893	0.5952891	0.7202383000000001	10
1843	125.0	0.0054128	0.5744066999999999	0.250103	0.08446669999999999	0.6813291	0.4527276	0.1586682	0.49947600000000003	0.601251	0.5911978	10
1844	130.0	0.0088105	0.5850911999999999	0.2528004	0.1109366	0.5881744000000001	0.463738	0.1734455	0.4495999	0.5631632	0.6214633	10
1845	135.0	0.0112748	0.6541736	0.2505687	0.0963405	0.7120179	0.4876096	0.126549	0.4095489	0.5392847	0.7188398	10
1846	140.0	0.0044943000000000006	0.7516892	0.3271245	0.08721489999999998	0.6753929	0.4823357	0.1578057	0.3630857	0.5504998000000001	0.596439	10
1847	145.0	0.0072177	0.5727491	0.2978377	0.0800445	0.6225851	0.410595	0.1490615	0.45610730000000005	0.6105681	0.582527	10
1848	150.0	0.0050993	0.7321022	0.2503961	0.130693	0.6426629	0.4409746	0.15826679999999999	0.4318705	0.6174303000000001	0.6035589	10
1849	155.0	0.0034056999999999994	0.6895496999999999	0.28971490000000005	0.0927147	0.5613269000000001	0.4920593	0.18916670000000002	0.3833571	0.6742673	0.6760258000000001	10
1850	160.0	0.0016481999999999998	0.630682	0.2715386	0.08679160000000001	0.6044472	0.5693313	0.1298331	0.3706643	0.6509259	0.5678751	10
1851	165.0	0.0067353000000000005	0.6737308000000001	0.2467567	0.099678	0.5906720999999999	0.501646	0.1859234	0.4289987	0.6103411	0.5943421999999999	10
1852	170.0	0.0058959	0.6628670999999999	0.24344429999999997	0.0542154	0.6421409	0.48961520000000003	0.1475285	0.4420544	0.4849267	0.6627305	10
1853	175.0	0.0095015	0.6148165	0.3098241	0.0688928	0.5952584	0.5337311	0.1785112	0.375127	0.5729301	0.5347093	10
1854	180.0	0.0027302	0.5561463000000001	0.2759718	0.08554919999999999	0.6412399999999999	0.5377435	0.22686610000000001	0.31394659999999996	0.6465306	0.6496718	10
1855	185.0	0.0074592	0.5298885	0.23230189999999998	0.0862011	0.7282337	0.5204181999999999	0.17345970000000002	0.3421065	0.5990001	0.5608856	10
1856	190.0	0.0038531999999999998	0.6847253000000001	0.21376639999999997	0.0763319	0.5410626000000001	0.44094259999999996	0.1691187	0.3674382	0.6647279	0.6800655	10
1857	195.0	0.0036563000000000003	0.6310861	0.1953769	0.0600068	0.5444859999999999	0.5258261	0.21418020000000002	0.31878059999999997	0.6017621999999999	0.7207591999999999	10
1858	200.0	0.0015278	0.7123581	0.21647170000000002	0.05713580000000001	0.5891711	0.5210045	0.21102310000000002	0.3659447	0.7010291000000001	0.547888	10
1859	205.0	0.0060916	0.6867935000000001	0.2526253	0.05878380000000001	0.659939	0.6066804	0.2200647	0.3898357	0.6624783000000001	0.6369021	10
1860	210.0	0.0048315	0.7447675	0.1948484	0.0918933	0.6467475	0.5466625	0.2031292	0.397598	0.5836308000000001	0.5847613	10
1861	215.0	0.0006617000000000001	0.6996281999999999	0.2108004	0.0909722	0.6665365	0.5324892	0.18768310000000002	0.3990216	0.5782461	0.7543696999999999	10
1862	220.0	0.0055293	0.6160931	0.1699594	0.1264583	0.6232061	0.46581759999999994	0.1676912	0.38044570000000005	0.6878105	0.5201398	10
1863	225.0	0.0026249000000000003	0.6471601	0.2578159	0.12792989999999999	0.7405465	0.5474383	0.19954929999999999	0.33995240000000004	0.6272518	0.8107536	10
1864	230.0	0.000858	0.6684403	0.2620217	0.1016547	0.5455975000000001	0.6105943	0.22994499999999998	0.40598670000000003	0.6172635000000001	0.6115473000000001	10
1865	235.0	0.0015436	0.6010173000000001	0.2766258	0.0926758	0.5870612	0.4972995	0.22117960000000003	0.327468	0.6415128000000001	0.6129334	10
1866	240.0	0.0016230999999999997	0.6609357	0.22989320000000002	0.1538128	0.7153698000000001	0.4802031	0.1628137	0.375181	0.7327191999999999	0.6957886999999999	10
1867	245.0	0.0071256	0.6853219	0.2415522	0.0764186	0.5637705	0.5714245	0.13723239999999998	0.38055609999999995	0.7117357	0.5764459	10
