	Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	Rep
1010	0.0	0.108197	0.6852054	0.1981713	0.057728800000000004	0.6175271999999999	0.42573829999999996	0.20488510000000001	0.5709998000000001	0.6069025	0.5799303000000001	6
1011	5.0	0.035537	0.5642253	0.1689783	0.07589889999999999	0.6552359000000001	0.40367470000000005	0.1020049	0.5806617	0.48969650000000003	0.6483587	6
1012	10.0	0.037581300000000005	0.4502569	0.260399	0.085549	0.6717375	0.5896494000000001	0.1123223	0.6112274999999999	0.5090982	0.7256608	6
1013	15.0	0.061652	0.48402700000000004	0.20664290000000002	0.09414589999999999	0.5464137	0.43214719999999995	0.15113089999999998	0.4992491	0.5106952	0.6601704	6
1014	20.0	0.0482259	0.37247600000000003	0.1656704	0.10252570000000001	0.6439283	0.45572159999999995	0.1703311	0.496885	0.44218779999999996	0.6836144000000001	6
1015	25.0	0.0299981	0.34086259999999996	0.1440125	0.07576039999999999	0.5404003000000001	0.44875740000000003	0.21350029999999998	0.409575	0.4477831	0.6794266999999999	6
1016	30.0	0.044737599999999995	0.2877322	0.118315	0.1284517	0.5471710999999999	0.508827	0.1444047	0.3398386	0.49008500000000005	0.6901009	6
1017	35.0	0.035526499999999996	0.2399052	0.1363846	0.13085	0.6172137	0.4605601	0.14890810000000002	0.376958	0.3839878	0.6423810999999999	6
1018	40.0	0.0714863	0.22494899999999998	0.1013466	0.0947607	0.5862904999999999	0.47774160000000004	0.12081800000000001	0.3696204	0.3990091	0.7125587	6
1019	45.0	0.0673802	0.2012023	0.08182919999999999	0.09052539999999999	0.6303671999999999	0.4076152	0.1683701	0.30364359999999996	0.40819190000000005	0.6598531	6
1020	50.0	0.0915411	0.1645949	0.1121268	0.09704489999999999	0.6216866999999999	0.43140600000000007	0.1339031	0.28125059999999996	0.34375559999999994	0.755238	6
1021	55.0	0.054897800000000004	0.1279132	0.1420688	0.1062	0.719899	0.44763569999999997	0.0961592	0.3446442	0.357406	0.7002033000000001	6
1022	60.0	0.033038	0.0967325	0.1286388	0.0817501	0.6858964	0.3906923	0.2101828	0.2387201	0.3003238	0.6688772	6
1023	65.0	0.07695700000000001	0.1249386	0.1724704	0.0850258	0.6812362	0.41683679999999995	0.2034054	0.2420188	0.2843748	0.7188133000000001	6
1024	70.0	0.0487817	0.1352874	0.11175050000000002	0.086039	0.5844764	0.3966118	0.15126889999999998	0.15796629999999998	0.30914109999999995	0.7398706	6
1025	75.0	0.1054521	0.0708643	0.2028704	0.08455599999999999	0.5475994000000001	0.42413540000000005	0.14990250000000002	0.2165002	0.2706557	0.7396577	6
1026	80.0	0.0858784	0.0504328	0.2024661	0.0852335	0.5890465	0.3276223	0.1298394	0.2182967	0.3925385	0.6457843000000001	6
